ID,p1x,t_x,T,p2x
529791,0,0,8.857142857,0
529818,1,5.285714286,8.857142857,0
529846,0,0,8.857142857,0
529875,0,0,8.857142857,0
529882,1,5.571428571,8.857142857,3
529919,0,0,8.857142857,0
529934,1,0.428571429,8.857142857,0
530067,0,0,8.857142857,0
530071,0,0,8.857142857,0
530140,0,0,8.857142857,0
530188,5,7.428571429,8.857142857,7
530199,0,0,8.857142857,0
530215,0,0,8.857142857,0
530233,0,0,8.857142857,0
530245,0,0,8.857142857,0
530249,0,0,8.857142857,0
530253,1,3.714285714,8.857142857,0
530307,0,0,8.857142857,0
530314,0,0,8.857142857,0
530324,1,8,8.857142857,1
530333,3,8.857142857,8.857142857,14
530369,0,0,8.857142857,0
530389,0,0,8.857142857,0
530471,0,0,8.857142857,0
530497,0,0,8.857142857,0
530519,1,2.857142857,8.857142857,0
530591,1,4.428571429,8.857142857,0
530625,0,0,8.857142857,0
530653,0,0,8.857142857,0
530678,0,0,8.857142857,0
530689,2,7.428571429,8.857142857,10
530756,0,0,8.857142857,3
530787,0,0,8.857142857,0
530788,0,0,8.857142857,0
530874,0,0,8.857142857,0
530889,0,0,8.857142857,0
530906,0,0,8.857142857,0
530930,0,0,8.857142857,0
530934,0,0,8.857142857,0
530946,0,0,8.857142857,0
530964,0,0,8.857142857,0
530965,3,8.857142857,8.857142857,0
530970,0,0,8.857142857,0
531016,0,0,8.857142857,0
531039,0,0,8.857142857,0
531047,1,7.714285714,8.857142857,1
531069,0,0,8.857142857,0
531074,0,0,8.857142857,0
531095,0,0,8.857142857,0
531099,1,1.714285714,8.857142857,3
531110,0,0,8.857142857,0
531125,0,0,8.857142857,0
531142,0,0,8.857142857,0
531154,0,0,8.857142857,0
531175,0,0,8.857142857,3
531219,1,0.571428571,8.857142857,0
531229,0,0,8.857142857,0
531230,1,1.428571429,8.857142857,0
531258,0,0,8.857142857,0
531278,0,0,8.857142857,3
531305,0,0,8.857142857,0
531325,0,0,8.857142857,0
531332,0,0,8.857142857,0
531334,0,0,8.857142857,0
531335,0,0,8.857142857,0
531343,0,0,8.857142857,0
531383,0,0,8.857142857,0
531450,0,0,8.857142857,2
531488,1,0.571428571,8.857142857,0
531494,0,0,8.857142857,0
531501,0,0,8.857142857,0
531504,2,6.857142857,8.857142857,3
531528,0,0,8.857142857,0
531569,0,0,8.857142857,4
531588,0,0,8.857142857,0
531627,3,4.428571429,8.857142857,1
531665,0,0,8.857142857,0
531743,0,0,8.857142857,0
531757,0,0,8.857142857,0
531799,0,0,8.857142857,0
531801,0,0,8.857142857,0
531845,0,0,8.857142857,0
531852,1,4.714285714,8.857142857,0
531862,0,0,8.857142857,0
531871,0,0,8.857142857,0
531914,0,0,8.857142857,0
531921,0,0,8.857142857,0
531960,0,0,8.857142857,0
531994,0,0,8.857142857,0
532004,0,0,8.857142857,0
532024,0,0,8.857142857,0
532130,0,0,8.857142857,0
532168,0,0,8.857142857,3
532184,0,0,8.857142857,0
532225,0,0,8.857142857,0
532251,0,0,8.857142857,0
532255,0,0,8.857142857,0
532292,0,0,8.857142857,1
532298,0,0,8.857142857,0
532302,1,8.428571429,8.857142857,0
532329,0,0,8.857142857,9
532332,0,0,8.857142857,0
532354,0,0,8.857142857,0
532356,0,0,8.857142857,0
532408,0,0,8.857142857,0
532442,0,0,8.857142857,1
532445,0,0,8.857142857,0
532459,0,0,8.857142857,0
532564,0,0,8.857142857,0
532601,1,0.285714286,8.857142857,0
532611,0,0,8.857142857,0
532623,0,0,8.857142857,0
532638,0,0,8.857142857,0
532659,0,0,8.857142857,1
532712,1,4,8.857142857,0
532737,0,0,8.857142857,0
532739,0,0,8.857142857,0
532740,1,3.571428571,8.857142857,0
532772,0,0,8.857142857,4
532793,0,0,8.857142857,0
532819,0,0,8.857142857,0
532822,0,0,8.857142857,0
532835,0,0,8.857142857,0
532850,0,0,8.857142857,0
532872,0,0,8.857142857,0
532873,1,0.714285714,8.857142857,0
532877,0,0,8.857142857,0
532882,0,0,8.857142857,0
532901,0,0,8.857142857,0
532904,0,0,8.857142857,0
532918,0,0,8.857142857,0
532925,4,8.571428571,8.857142857,3
532939,0,0,8.857142857,0
532988,0,0,8.857142857,3
532989,0,0,8.857142857,0
532993,0,0,8.857142857,0
532995,0,0,8.857142857,0
533011,0,0,8.857142857,0
533027,0,0,8.857142857,0
533029,0,0,8.857142857,0
533038,0,0,8.857142857,0
533060,0,0,8.857142857,0
533097,0,0,8.714285714,3
533129,0,0,8.714285714,0
533134,0,0,8.714285714,0
533148,0,0,8.714285714,0
533173,0,0,8.714285714,0
533194,0,0,8.714285714,0
533211,0,0,8.714285714,0
533225,0,0,8.714285714,0
533229,0,0,8.714285714,0
533241,0,0,8.714285714,0
533242,0,0,8.714285714,0
533252,0,0,8.714285714,0
533265,0,0,8.714285714,0
533267,0,0,8.714285714,0
533278,3,3.714285714,8.714285714,3
533321,0,0,8.714285714,0
533329,0,0,8.714285714,0
533331,0,0,8.714285714,0
533349,0,0,8.714285714,5
533350,0,0,8.714285714,0
533351,0,0,8.714285714,0
533352,0,0,8.714285714,0
533367,0,0,8.714285714,0
533401,0,0,8.714285714,0
533407,0,0,8.714285714,0
533410,0,0,8.714285714,1
533453,0,0,8.714285714,0
533455,1,0.285714286,8.714285714,0
533457,2,6.285714286,8.714285714,4
533527,0,0,8.714285714,0
533536,0,0,8.714285714,0
533538,2,1.285714286,8.714285714,0
533550,0,0,8.714285714,0
533582,0,0,8.714285714,0
533591,0,0,8.714285714,0
533593,0,0,8.714285714,0
533605,2,4.142857143,8.714285714,0
533610,0,0,8.714285714,0
533612,0,0,8.714285714,0
533638,0,0,8.714285714,0
533645,0,0,8.714285714,0
533661,0,0,8.714285714,0
533669,0,0,8.714285714,0
533718,0,0,8.714285714,0
533729,4,6.142857143,8.714285714,0
533730,0,0,8.714285714,1
533745,1,2.714285714,8.714285714,0
533746,0,0,8.714285714,0
533749,0,0,8.714285714,0
533755,0,0,8.714285714,0
533762,0,0,8.714285714,0
533769,0,0,8.714285714,0
533770,0,0,8.714285714,0
533776,0,0,8.714285714,0
533777,0,0,8.714285714,0
533778,0,0,8.714285714,0
533784,0,0,8.714285714,0
533793,0,0,8.714285714,0
533797,0,0,8.714285714,0
533825,0,0,8.714285714,0
533832,0,0,8.714285714,0
533845,0,0,8.714285714,0
533879,0,0,8.714285714,0
533888,0,0,8.714285714,0
533911,0,0,8.714285714,0
533938,0,0,8.714285714,0
533941,0,0,8.714285714,0
533959,1,8.285714286,8.714285714,8
533994,0,0,8.714285714,1
534009,0,0,8.714285714,0
534010,1,1.571428571,8.714285714,1
534076,0,0,8.714285714,0
534097,0,0,8.714285714,0
534098,0,0,8.714285714,1
534208,1,3.142857143,8.714285714,0
534221,0,0,8.714285714,0
534261,0,0,8.714285714,0
534287,0,0,8.714285714,0
534289,1,0.714285714,8.714285714,0
534299,0,0,8.714285714,0
534301,0,0,8.714285714,0
534304,0,0,8.714285714,0
534322,0,0,8.714285714,0
534350,0,0,8.714285714,0
534359,0,0,8.714285714,0
534387,4,5.571428571,8.714285714,7
534413,0,0,8.714285714,0
534441,0,0,8.714285714,0
534463,0,0,8.714285714,0
534467,0,0,8.714285714,0
534472,0,0,8.714285714,0
534479,0,0,8.714285714,0
534486,0,0,8.714285714,0
534489,0,0,8.714285714,0
534509,0,0,8.714285714,0
534513,0,0,8.714285714,0
534557,0,0,8.714285714,0
534564,0,0,8.714285714,0
534570,0,0,8.714285714,0
534581,0,0,8.714285714,0
534585,0,0,8.714285714,0
534599,0,0,8.714285714,0
534607,0,0,8.714285714,0
534616,0,0,8.714285714,0
534651,0,0,8.714285714,0
534665,0,0,8.714285714,0
534687,1,7.428571429,8.714285714,1
534705,0,0,8.714285714,0
534708,0,0,8.714285714,0
534737,0,0,8.714285714,0
534741,0,0,8.714285714,0
534755,0,0,8.714285714,0
534796,0,0,8.714285714,0
534807,0,0,8.714285714,0
534823,1,0.428571429,8.714285714,0
534833,0,0,8.714285714,0
534846,0,0,8.714285714,2
534860,1,0.142857143,8.714285714,4
534880,0,0,8.714285714,0
534887,1,0.428571429,8.714285714,0
534899,0,0,8.714285714,0
534927,0,0,8.714285714,0
534941,0,0,8.714285714,0
534981,0,0,8.714285714,0
535008,1,8.285714286,8.714285714,3
535009,0,0,8.714285714,0
535019,0,0,8.714285714,0
535021,0,0,8.714285714,0
535025,0,0,8.714285714,0
535029,0,0,8.714285714,0
535046,0,0,8.714285714,0
535052,0,0,8.714285714,0
535094,0,0,8.714285714,0
535101,0,0,8.714285714,0
535106,0,0,8.714285714,0
535109,0,0,8.714285714,0
535135,0,0,8.714285714,0
535136,1,0.142857143,8.714285714,0
535145,0,0,8.714285714,4
535169,0,0,8.714285714,0
535198,1,2.142857143,8.714285714,0
535204,0,0,8.714285714,0
535207,1,0.285714286,8.714285714,0
535227,0,0,8.714285714,0
535229,0,0,8.714285714,0
535242,0,0,8.714285714,0
535252,3,8.714285714,8.714285714,0
535261,0,0,8.714285714,0
535274,0,0,8.714285714,0
535276,0,0,8.714285714,0
535285,0,0,8.714285714,0
535299,0,0,8.714285714,0
535310,0,0,8.714285714,0
535316,0,0,8.714285714,0
535353,0,0,8.571428571,0
535354,0,0,8.571428571,0
535365,0,0,8.571428571,0
535382,0,0,8.571428571,0
535384,0,0,8.571428571,0
535408,0,0,8.571428571,0
535416,0,0,8.571428571,0
535418,0,0,8.571428571,0
535421,0,0,8.571428571,0
535428,0,0,8.571428571,1
535429,0,0,8.571428571,0
535454,0,0,8.571428571,0
535455,0,0,8.571428571,0
535467,0,0,8.571428571,0
535468,1,2.428571429,8.571428571,13
535469,1,3.714285714,8.571428571,0
535481,1,2.142857143,8.571428571,0
535484,0,0,8.571428571,0
535489,0,0,8.571428571,0
535499,0,0,8.571428571,0
535520,0,0,8.571428571,0
535527,0,0,8.571428571,0
535528,0,0,8.571428571,0
535554,0,0,8.571428571,0
535571,0,0,8.571428571,0
535592,0,0,8.571428571,0
535596,1,6.142857143,8.571428571,0
535605,0,0,8.571428571,0
535622,0,0,8.571428571,0
535648,0,0,8.571428571,0
535674,0,0,8.571428571,0
535681,0,0,8.571428571,0
535694,0,0,8.571428571,0
535713,0,0,8.571428571,0
535716,0,0,8.571428571,1
535730,0,0,8.571428571,1
535731,0,0,8.571428571,0
535753,0,0,8.571428571,2
535768,0,0,8.571428571,0
535778,0,0,8.571428571,0
535797,1,1.571428571,8.571428571,0
535803,0,0,8.571428571,0
535869,0,0,8.571428571,0
535875,0,0,8.571428571,0
535876,0,0,8.571428571,0
535888,0,0,8.571428571,0
535889,0,0,8.571428571,1
535890,0,0,8.571428571,0
535906,0,0,8.571428571,0
535939,0,0,8.571428571,0
535968,0,0,8.571428571,0
535973,0,0,8.571428571,0
535986,0,0,8.571428571,0
535993,0,0,8.571428571,14
536022,0,0,8.571428571,0
536034,0,0,8.571428571,0
536047,0,0,8.571428571,0
536071,0,0,8.571428571,0
536079,0,0,8.571428571,0
536088,0,0,8.571428571,0
536160,0,0,8.571428571,0
536182,0,0,8.571428571,0
536211,0,0,8.571428571,0
536224,0,0,8.571428571,0
536230,0,0,8.571428571,0
536231,0,0,8.571428571,2
536248,0,0,8.571428571,0
536265,0,0,8.571428571,0
536266,1,7.428571429,8.571428571,0
536298,0,0,8.571428571,0
536304,0,0,8.571428571,0
536306,0,0,8.571428571,0
536335,0,0,8.571428571,0
536356,0,0,8.571428571,0
536364,0,0,8.571428571,0
536369,0,0,8.571428571,1
536395,0,0,8.571428571,0
536400,1,0.142857143,8.571428571,1
536412,0,0,8.571428571,0
536425,0,0,8.571428571,0
536456,1,0.714285714,8.571428571,0
536463,0,0,8.571428571,0
536476,0,0,8.571428571,0
536483,1,6,8.571428571,0
536491,0,0,8.571428571,0
536501,0,0,8.571428571,0
536526,0,0,8.571428571,2
536532,0,0,8.571428571,1
536561,0,0,8.571428571,0
536562,0,0,8.571428571,0
536580,0,0,8.571428571,0
536607,0,0,8.571428571,0
536616,0,0,8.571428571,0
536642,0,0,8.571428571,0
536666,0,0,8.571428571,0
536675,0,0,8.571428571,0
536695,0,0,8.571428571,0
536700,0,0,8.571428571,0
536715,0,0,8.571428571,0
536748,0,0,8.571428571,0
536749,0,0,8.571428571,0
536764,0,0,8.571428571,0
536770,0,0,8.571428571,0
536777,0,0,8.571428571,2
536800,3,7.285714286,8.571428571,4
536809,0,0,8.571428571,0
536813,5,8.571428571,8.571428571,1
536818,0,0,8.571428571,0
536857,0,0,8.571428571,5
536872,0,0,8.571428571,0
536911,0,0,8.571428571,0
536917,0,0,8.571428571,0
536918,0,0,8.571428571,1
536926,0,0,8.571428571,0
536953,0,0,8.571428571,0
536974,0,0,8.571428571,0
537002,0,0,8.571428571,0
537012,0,0,8.571428571,0
537015,0,0,8.571428571,0
537065,0,0,8.571428571,0
537069,1,0.571428571,8.571428571,0
537071,0,0,8.571428571,0
537076,0,0,8.571428571,1
537089,0,0,8.571428571,0
537123,0,0,8.571428571,0
537150,0,0,8.571428571,0
537151,0,0,8.571428571,0
537157,0,0,8.571428571,0
537169,0,0,8.571428571,0
537173,0,0,8.571428571,0
537175,0,0,8.571428571,0
537181,0,0,8.571428571,0
537186,0,0,8.571428571,0
537193,0,0,8.571428571,0
537207,2,4.285714286,8.571428571,0
537220,0,0,8.571428571,0
537225,0,0,8.571428571,0
537228,0,0,8.571428571,0
537233,0,0,8.571428571,0
537282,0,0,8.571428571,0
537438,1,6.857142857,8.571428571,0
537478,0,0,8.571428571,0
537489,0,0,8.571428571,0
537518,0,0,8.571428571,0
537541,0,0,8.571428571,0
537545,0,0,8.571428571,0
537557,0,0,8.571428571,0
537571,0,0,8.571428571,0
537577,0,0,8.571428571,0
537607,3,6.714285714,8.571428571,3
537634,0,0,8.571428571,0
537636,0,0,8.571428571,0
537687,0,0,8.571428571,0
537688,0,0,8.571428571,0
537694,0,0,8.428571429,0
537697,0,0,8.428571429,0
537725,0,0,8.428571429,0
537739,0,0,8.428571429,0
537749,0,0,8.428571429,0
537782,2,2.428571429,8.428571429,24
537785,1,5,8.428571429,1
537818,0,0,8.428571429,1
537840,0,0,8.428571429,0
537854,1,8.285714286,8.428571429,6
537871,0,0,8.428571429,0
537913,0,0,8.428571429,0
537935,0,0,8.428571429,0
537955,0,0,8.428571429,0
537959,0,0,8.428571429,0
537965,0,0,8.428571429,0
537986,0,0,8.428571429,1
538001,0,0,8.428571429,0
538004,0,0,8.428571429,0
538011,3,0.571428571,8.428571429,1
538040,0,0,8.428571429,1
538125,0,0,8.428571429,0
538128,0,0,8.428571429,0
538147,0,0,8.428571429,0
538159,0,0,8.428571429,0
538203,0,0,8.428571429,0
538230,6,8.285714286,8.428571429,8
538309,2,7.857142857,8.428571429,8
538314,0,0,8.428571429,0
538335,0,0,8.428571429,0
538385,0,0,8.428571429,0
538386,1,0.142857143,8.428571429,0
538426,0,0,8.428571429,0
538476,2,3.428571429,8.428571429,0
538484,0,0,8.428571429,0
538489,0,0,8.428571429,0
538558,0,0,8.428571429,0
538573,0,0,8.428571429,0
538585,0,0,8.428571429,0
538664,0,0,8.428571429,0
538667,0,0,8.428571429,1
538677,0,0,8.428571429,0
538680,1,6.142857143,8.428571429,10
538757,1,0.571428571,8.428571429,0
538761,0,0,8.428571429,0
538785,0,0,8.428571429,0
538789,0,0,8.428571429,0
538818,0,0,8.428571429,0
538860,0,0,8.428571429,0
538866,0,0,8.428571429,0
538879,0,0,8.428571429,0
538969,0,0,8.428571429,0
539010,0,0,8.428571429,0
539011,0,0,8.428571429,0
539015,0,0,8.428571429,2
539029,0,0,8.428571429,0
539046,0,0,8.428571429,0
539072,0,0,8.428571429,0
539089,0,0,8.428571429,0
539097,0,0,8.428571429,0
539166,1,1.142857143,8.428571429,0
539203,0,0,8.428571429,0
539256,0,0,8.428571429,0
539267,0,0,8.428571429,0
539269,2,8.142857143,8.428571429,0
539338,0,0,8.428571429,0
539361,0,0,8.428571429,0
539380,0,0,8.428571429,0
539407,0,0,8.428571429,0
539420,0,0,8.428571429,0
539425,0,0,8.428571429,0
539459,0,0,8.428571429,0
539482,0,0,8.428571429,0
539483,0,0,8.428571429,0
539512,0,0,8.428571429,0
539534,0,0,8.428571429,1
539570,2,7.142857143,8.428571429,8
539589,0,0,8.428571429,0
539649,2,0.571428571,8.428571429,0
539676,0,0,8.428571429,0
539677,2,4.142857143,8.428571429,2
539733,0,0,8.428571429,0
539770,0,0,8.428571429,0
539787,1,1.571428571,8.428571429,0
539800,0,0,8.428571429,0
539859,0,0,8.428571429,0
539865,0,0,8.428571429,0
539922,0,0,8.428571429,0
539954,0,0,8.428571429,0
539959,0,0,8.428571429,0
539980,0,0,8.428571429,0
540016,0,0,8.428571429,0
540017,0,0,8.428571429,0
540078,0,0,8.428571429,0
540090,0,0,8.428571429,0
540119,0,0,8.428571429,0
540165,1,6,8.428571429,0
540174,0,0,8.428571429,0
540204,0,0,8.428571429,0
540210,0,0,8.428571429,0
540300,1,0.142857143,8.428571429,0
540324,0,0,8.428571429,0
540394,0,0,8.428571429,0
540397,0,0,8.428571429,0
540402,2,5.428571429,8.428571429,0
540414,0,0,8.428571429,0
540433,0,0,8.428571429,0
540457,1,0.142857143,8.428571429,1
540474,0,0,8.428571429,0
540495,0,0,8.428571429,0
540518,0,0,8.428571429,0
540525,0,0,8.428571429,0
540532,0,0,8.428571429,0
540534,0,0,8.428571429,0
540618,1,0.142857143,8.428571429,0
540625,0,0,8.428571429,0
540674,0,0,8.428571429,0
540694,0,0,8.428571429,0
540696,0,0,8.428571429,0
540714,1,4.857142857,8.428571429,3
540744,0,0,8.428571429,0
540750,0,0,8.428571429,0
540792,0,0,8.428571429,0
540816,0,0,8.428571429,0
540848,0,0,8.428571429,0
540852,0,0,8.428571429,0
540863,0,0,8.428571429,0
540901,0,0,8.428571429,0
540918,0,0,8.428571429,0
540935,0,0,8.428571429,0
541025,0,0,8.428571429,0
541032,0,0,8.428571429,0
541050,2,6.428571429,8.428571429,11
541067,0,0,8.428571429,0
541109,0,0,8.428571429,0
541142,0,0,8.428571429,0
541217,0,0,8.428571429,0
541245,2,7.285714286,8.428571429,22
541270,0,0,8.428571429,0
541290,0,0,8.428571429,0
541291,0,0,8.428571429,0
541308,0,0,8.428571429,0
541341,0,0,8.428571429,0
541419,0,0,8.428571429,0
541429,4,4.285714286,8.428571429,6
541493,0,0,8.428571429,0
541513,0,0,8.428571429,0
541521,0,0,8.428571429,0
541556,1,0.285714286,8.428571429,3
541562,0,0,8.428571429,0
541612,0,0,8.428571429,0
541628,0,0,8.428571429,0
541670,0,0,8.428571429,0
541683,0,0,8.428571429,0
541732,0,0,8.428571429,0
541742,0,0,8.428571429,0
541768,1,0.571428571,8.428571429,0
541771,0,0,8.428571429,1
541796,0,0,8.428571429,0
541820,0,0,8.428571429,0
541961,0,0,8.428571429,0
542013,0,0,8.428571429,0
542017,1,0.142857143,8.428571429,0
542037,0,0,8.428571429,0
542046,0,0,8.428571429,0
542059,0,0,8.428571429,0
542063,0,0,8.428571429,0
542069,0,0,8.428571429,0
542086,0,0,8.428571429,0
542120,0,0,8.428571429,0
542184,0,0,8.428571429,0
542220,0,0,8.428571429,0
542222,0,0,8.428571429,0
542231,4,8.142857143,8.428571429,4
542243,0,0,8.428571429,0
542246,0,0,8.428571429,0
542249,0,0,8.428571429,0
542281,0,0,8.428571429,0
542283,0,0,8.428571429,0
542288,0,0,8.428571429,0
542338,0,0,8.428571429,0
542354,0,0,8.428571429,0
542446,0,0,8.428571429,0
542489,1,0.285714286,8.428571429,0
542503,0,0,8.428571429,0
542524,0,0,8.428571429,0
542563,0,0,8.428571429,0
542573,0,0,8.428571429,0
542591,0,0,8.428571429,0
542622,0,0,8.428571429,0
542651,2,1.428571429,8.428571429,0
542704,0,0,8.428571429,0
542711,0,0,8.428571429,0
542715,0,0,8.428571429,0
542720,0,0,8.428571429,0
542752,0,0,8.428571429,0
542812,0,0,8.428571429,0
542815,0,0,8.428571429,0
542829,1,3.571428571,8.428571429,0
542834,0,0,8.428571429,0
542846,0,0,8.428571429,0
542862,0,0,8.428571429,0
542915,0,0,8.428571429,0
542971,0,0,8.428571429,0
543036,0,0,8.428571429,0
543046,1,8.428571429,8.428571429,0
543085,1,2.142857143,8.428571429,0
543089,1,2.285714286,8.428571429,2
543092,1,5.571428571,8.428571429,0
543180,0,0,8.428571429,0
543185,0,0,8.428571429,0
543196,0,0,8.428571429,0
543202,2,5.285714286,8.428571429,11
543226,0,0,8.428571429,0
543243,0,0,8.428571429,0
543274,0,0,8.428571429,0
543279,0,0,8.428571429,0
543376,0,0,8.428571429,0
543396,0,0,8.428571429,0
543418,1,4.285714286,8.428571429,1
543472,0,0,8.428571429,0
543478,0,0,8.428571429,0
543555,0,0,8.428571429,0
543556,1,2.142857143,8.428571429,0
543564,0,0,8.428571429,0
543607,0,0,8.428571429,0
543633,0,0,8.428571429,0
543657,0,0,8.428571429,0
543688,1,7.571428571,8.428571429,8
543849,0,0,8.428571429,0
543856,0,0,8.428571429,1
543861,0,0,8.428571429,0
543864,1,0.142857143,8.428571429,0
543873,0,0,8.428571429,0
543874,0,0,8.428571429,0
543876,0,0,8.428571429,0
543900,6,4.571428571,8.428571429,9
543911,0,0,8.428571429,0
543914,0,0,8.428571429,0
543961,1,0.142857143,8.428571429,0
543964,0,0,8.428571429,0
543968,0,0,8.428571429,0
543987,0,0,8.428571429,0
543993,0,0,8.428571429,0
544007,0,0,8.428571429,1
544011,0,0,8.428571429,0
544012,0,0,8.428571429,0
544016,0,0,8.428571429,0
544020,0,0,8.428571429,0
544027,0,0,8.428571429,0
544090,0,0,8.428571429,0
544211,0,0,8.428571429,0
544229,2,7.285714286,8.428571429,3
544243,0,0,8.428571429,0
544277,0,0,8.428571429,0
544283,0,0,8.428571429,0
544292,0,0,8.428571429,0
544294,0,0,8.428571429,0
544347,0,0,8.428571429,0
544353,0,0,8.428571429,0
544363,0,0,8.428571429,0
544390,1,0.142857143,8.428571429,0
544391,0,0,8.428571429,0
544418,0,0,8.428571429,0
544449,0,0,8.428571429,0
544451,0,0,8.428571429,0
544460,0,0,8.428571429,0
544484,0,0,8.428571429,0
544508,0,0,8.428571429,0
544523,0,0,8.428571429,0
544532,0,0,8.428571429,0
544544,1,2.142857143,8.428571429,1
544550,0,0,8.428571429,0
544553,0,0,8.428571429,0
544587,0,0,8.428571429,0
544590,1,3.857142857,8.428571429,0
544599,0,0,8.428571429,0
544612,1,5.714285714,8.428571429,1
544618,0,0,8.428571429,0
544621,0,0,8.428571429,0
544647,0,0,8.428571429,0
544654,0,0,8.428571429,0
544658,1,2.428571429,8.428571429,0
544665,5,8,8.428571429,0
544670,1,0.142857143,8.428571429,0
544685,0,0,8.428571429,0
544691,0,0,8.428571429,0
544722,0,0,8.285714286,0
544764,0,0,8.285714286,0
544768,1,4.142857143,8.285714286,0
544770,0,0,8.285714286,0
544774,0,0,8.285714286,0
544835,0,0,8.285714286,0
544865,0,0,8.285714286,0
544869,2,7.142857143,8.285714286,2
544885,0,0,8.285714286,0
545087,0,0,8.285714286,0
545117,0,0,8.285714286,0
545122,0,0,8.285714286,0
545201,0,0,8.285714286,0
545216,0,0,8.285714286,0
545232,0,0,8.285714286,1
545247,2,6,8.285714286,10
545289,0,0,8.285714286,0
545418,0,0,8.285714286,0
545442,2,7.428571429,8.285714286,1
545484,0,0,8.285714286,0
545506,2,4.142857143,8.285714286,0
545515,0,0,8.285714286,0
545523,0,0,8.285714286,0
545606,0,0,8.285714286,0
545618,0,0,8.285714286,0
545643,0,0,8.285714286,0
545709,0,0,8.285714286,0
545712,0,0,8.285714286,0
545714,0,0,8.285714286,0
545723,0,0,8.285714286,0
545768,1,5.285714286,8.285714286,0
545782,0,0,8.285714286,1
545798,0,0,8.285714286,0
545838,0,0,8.285714286,0
545839,0,0,8.285714286,0
545844,0,0,8.285714286,0
545845,0,0,8.285714286,0
545847,0,0,8.285714286,0
545852,0,0,8.285714286,0
545858,0,0,8.285714286,0
545866,0,0,8.285714286,0
545926,0,0,8.285714286,0
545946,0,0,8.285714286,0
545960,0,0,8.285714286,2
545995,0,0,8.285714286,1
546017,0,0,8.285714286,0
546044,1,7.857142857,8.285714286,1
546066,0,0,8.285714286,0
546112,0,0,8.285714286,0
546171,0,0,8.285714286,0
546225,0,0,8.285714286,0
546267,0,0,8.285714286,0
546290,0,0,8.285714286,0
546370,0,0,8.285714286,0
546397,0,0,8.285714286,0
546416,0,0,8.285714286,0
546435,0,0,8.285714286,0
546452,0,0,8.285714286,0
546453,0,0,8.285714286,0
546455,0,0,8.285714286,1
546461,0,0,8.285714286,0
546464,0,0,8.285714286,1
546489,0,0,8.285714286,0
546503,0,0,8.285714286,0
546561,0,0,8.285714286,0
546565,0,0,8.285714286,0
546571,0,0,8.285714286,0
546591,0,0,8.285714286,0
546609,0,0,8.285714286,0
546634,0,0,8.285714286,0
546779,0,0,8.285714286,0
546804,0,0,8.285714286,0
546808,0,0,8.285714286,0
546879,0,0,8.285714286,0
546881,0,0,8.285714286,0
546890,0,0,8.285714286,0
546893,0,0,8.285714286,2
546894,0,0,8.285714286,0
546930,0,0,8.285714286,0
546945,0,0,8.285714286,0
546946,0,0,8.285714286,0
546999,1,1.428571429,8.285714286,0
547029,0,0,8.285714286,0
547071,0,0,8.285714286,0
547075,0,0,8.285714286,0
547106,0,0,8.285714286,0
547181,0,0,8.285714286,0
547207,0,0,8.285714286,0
547238,0,0,8.285714286,0
547301,2,0.571428571,8.285714286,0
547345,0,0,8.285714286,1
547361,0,0,8.285714286,0
547391,0,0,8.285714286,0
547408,0,0,8.285714286,0
547441,0,0,8.285714286,1
547479,0,0,8.285714286,0
547526,0,0,8.285714286,0
547547,0,0,8.285714286,0
547572,0,0,8.285714286,0
547612,0,0,8.285714286,0
547630,0,0,8.285714286,0
547636,0,0,8.285714286,0
547707,0,0,8.285714286,0
547728,0,0,8.285714286,0
547845,0,0,8.285714286,0
547848,0,0,8.285714286,0
547850,1,0.142857143,8.285714286,0
547880,0,0,8.285714286,0
547897,0,0,8.285714286,0
547906,0,0,8.285714286,2
547921,0,0,8.285714286,0
548010,0,0,8.285714286,0
548019,0,0,8.285714286,0
548090,0,0,8.285714286,0
548094,0,0,8.285714286,0
548132,0,0,8.285714286,0
548156,0,0,8.285714286,0
548168,0,0,8.285714286,0
548200,0,0,8.285714286,0
548224,1,4.857142857,8.285714286,0
548226,0,0,8.285714286,0
548256,0,0,8.285714286,0
548268,0,0,8.285714286,0
548291,0,0,8.285714286,0
548302,2,6,8.285714286,3
548349,0,0,8.285714286,0
548374,0,0,8.285714286,0
548404,0,0,8.285714286,0
548435,0,0,8.285714286,0
548440,2,3.142857143,8.285714286,0
548446,0,0,8.285714286,0
548507,0,0,8.285714286,3
548638,0,0,8.285714286,0
548695,7,7.142857143,8.285714286,85
548741,0,0,8.285714286,0
548762,0,0,8.285714286,0
548805,0,0,8.285714286,0
548807,0,0,8.285714286,0
548813,0,0,8.285714286,0
548854,0,0,8.285714286,0
548871,1,0.857142857,8.285714286,0
548875,0,0,8.285714286,0
548876,0,0,8.285714286,0
548878,0,0,8.285714286,0
548893,1,6.428571429,8.285714286,0
548898,0,0,8.285714286,1
548903,0,0,8.285714286,0
548927,0,0,8.285714286,0
548952,0,0,8.285714286,0
548955,0,0,8.285714286,0
548958,0,0,8.285714286,0
548962,0,0,8.285714286,0
548964,0,0,8.285714286,0
548998,0,0,8.285714286,2
549024,0,0,8.285714286,0
549061,0,0,8.285714286,1
549065,0,0,8.285714286,0
549069,0,0,8.285714286,0
549071,0,0,8.285714286,0
549072,0,0,8.285714286,0
549146,0,0,8.285714286,1
549149,2,5,8.285714286,11
549183,0,0,8.285714286,0
